Ball-11-PH,90223,1,1,1.682,2.23461421098219,0.058173214318914,0.216123375607886,0.133756848103808
Ball-11-PH,90223,2,1,1.682,2.22959842823606,0.0876572810721343,0.227860380531334,0.159703933848744
Ball-11-PH,90223,3,1,1.682,1.773205019079,0.0622576931947741,0.215185286018168,0.133828889708642
Ball-11-PH,90223,4,1,1.682,1.77107294141296,0.0776681853013016,0.221084972074571,0.156508219963133
Ball-11-PH,90223,5,1,1.682,1.77074575570434,0.101677984677809,0.228295054121134,0.176818695658838
Ball-11-PH,90223,6,1,1.682,1.29671151775517,0.0831538807298325,0.213091950159836,0.151956756285443
Ball-11-PH,90223,7,1,1.682,1.2879099982291,0.134199727355904,0.241469646285053,0.207414393014954
Ball-11-PH,90223,8,1,1.682,1.04923850462033,0.107267815308278,0.221806053046733,0.174876491008546
Ball-11-PH,90223,9,1,1.682,1.04435231588618,0.135959183576058,0.244480404120579,0.213346600220678
Ball-11-PH,90223,10,1,1.682,1.03631441584529,0.171427072680361,0.271673409660754,0.249004566155063
Ball-11-PH,90223,11,1,1.682,0.863240949702547,0.126959566939054,0.246200804670965,0.210070312394511
Ball-11-PH,90223,12,1,1.682,0.851764994644419,0.191630589106739,0.295700269435392,0.269909512153263
Ball-11-PH,90223,13,1,1.682,0.767364564437703,0.146985597711013,0.252510658893472,0.211544270921873
Ball-11-PH,90223,14,1,1.682,0.753999332085905,0.173592376384061,0.281669762190725,0.247920801510009
Ball-11-PH,90223,15,1,1.682,0.742386409055672,0.210603549780382,0.297125368379259,0.26513277836636
